"haul_log_key","gear_log_key","haul_number","gear_code","was_haul_observed","was_catch","was_incidental_take","weather_description","weather_description_desc","wind_speed","wind_direction","wave_height","reverse_haul","gear_condition","gear_condition_desc","mainline_length","set_speed","bottom_depth_minimum","bottom_depth_maximum","hook_depth_minimum","hook_depth_maximum","total_additional_weight","target_species","target_species_desc","soak_duration","were_floats_used","number_of_floats","were_light_sticks_used","number_light_sticks","were_rattlers_used","number_rattlers","were_surf_lites_used","number_surf_lites","were_sat_buoys_used","number_satellite_buoys","were_radio_beacons_used","number_radio_beacons","were_radar_reflectors_used","number_radar_reflectors","additional_line_weights_used","number_additional_line_weights","number_hooks_set","number_hooks_lost","number_hooks_tended","number_hooks_rebaited","begin_set_date","begin_set_dt","begin_set_time","end_set_date","end_set_dt","end_set_time","begin_haul_date","begin_haul_dt","begin_haul_time","end_haul_date","end_haul_dt","end_haul_time","begin_set_latitude","begin_set_latitude_minutes","begin_set_latitude_hemisphere","end_set_latitude","end_set_latitude_minutes","end_set_latitude_hemisphere","begin_haul_latitude","begin_haul_latitude_minutes","begin_haul_latitude_hemisphere","end_haul_latitude","end_haul_latitude_minutes","end_haul_latitude_hemisphere","begin_set_longitude","begin_set_longitude_minutes","begin_set_longitude_hemisphere","end_set_longitude","end_set_longitude_minutes","end_set_longitude_hemisphere","begin_haul_longitude","begin_haul_longitude_minutes","begin_haul_longitude_hemispher","end_haul_longitude","end_haul_longitude_minutes","end_haul_longitude_hemisphere","begin_set_temperature","end_set_temperature","begin_haul_temperature","end_haul_temperature","set_duration","haul_lost_time","haul_duration","fishing_area","experimental_treatment","comments","is_experiment","created_by_user_id","created_date","modified_by_user_id","modified_date","number_hooks_bent","trip_number","string_number","bait1","bait_kind_1","bait_number_used_1","bait2","bait_kind_2","bait_number_used_2","bait3","bait_kind_3","bait_number_used_3","lat_bh","lon_bh","lat_eh","lon_eh","lat_bs","lon_bs","lat_es","lon_es","date","year","month","dolphin_fish_mahi_mahi","shark_dusky","shark_thresher_bigeye","sharks","swordfish","tuna_yellowfin","marlin_white","sailfish","shark_blacktip","shark_night","wahoo","shark_hammerhead_scalloped","shark_mako_shortfin","barracudas","puffers","billfish","bonito_atlantic","escolar","marlin_blue","shark_bignose","shark_tiger","tuna_blackfin","oilfish","rays_skates","shark_blue","shark_oceanic_whitetip","tuna_albacore","tuna_bigeye","tuna_bluefin","lancetfish","tunas","mackerel_snake","shark_bull","shark_mako_longfin","pomfrets","sea_turtle_leatherback","shark_silky","shark_thresher","skipjack","sea_turtle_loggerhead","remora","pilot_whale","shark_hammerhead_smooth","shark_hammerhead","shearwater_great","unknown","stingray_pelagic","ray_mobulid","sunfishes","shark_porbeagle","goosefish","sharks_mako","spearfish_roundscale","shark_sandbar","sunfish_sharptail","shark_requiem","shark_cookiecutter","white_marlin_roundscale_spear","dolphin_bottlenose","shark_spinner","amberjacks","mackerel_king","uncoded_animal","sunfish_ocean","cobia","shark_hammerhead_great","dolphin_pantropic_spotted","little_tunny","cigarfish_bigeye","jacks","shark_dogfish","misc","cutlass_fish","birds","squids","dolphin_rissos","dealfish","spearfish_longbill","shark_caribbean_reef","bluefish","turtles","spearfishes","marine_mammal","dolphins","shark_finetooth","runner_rainbow","shark_atlantic_sharpnose","shark_thresher_common","grouper_snowy","grouper_yellowedge","mackerel_chub","tripletail","shark_dogfish_smooth","cutlassfish_atlantic","red_snapper","ridley_olive","shark_crocodile","shark_dogfish_spiny","whale_pilot_shortfin","pilotfish","shark_whale","shark_basking","shark_mackerel","opah","shark_blacknose","shark_sand_tiger","gull_herring","gull_laughing","whale_minke","pelican_brown","dolphin_common","louvar","jack_bluerunner","whale_sperm","gannet_northern","dolphin_atlantic_spotted","snapper_blackfin","dolphin_spinner_shortbeak","sea_turtle_hawksbill","tilefish_golden","shark_nurse","shark_sharpnose_sevengill","tilefish_gray_blueline","whale_false_killer","northern_fulmar","banded_rudderfish","whale_beaked","shearwater_corys","sea_turtle_green","tarpon","triggerfish","halibut_atlantic","whale_pygmy_sperm","grenadiers","dogfish_velvet","sea_turtle_kemp_s_ridley","harbor_porpoise","shark_gulper_little","mackerel_atlantic","rough_toothed_dolphin","eel_king_snake","shearwaters","mackerel_frigate","drum_red","great_black_backed_gull","grouper_warsaw","whale_pilot_longfin","eel_conger","jaeger_parasitic_jaeger","whales","gulls","whale_killer","hakes","sea_bass_black","shark_great_white","ray_chilean_devil","whale_dwarf_pygmy_sperm","shark_cow_sharks","ray_manta","rosefish_black_bellied","lobsters","sea_anemones","sea_stars","ray_mobula","sea_cucumber","shark_gulper","jack_crevalle","ray_giant_devil","ray_spotted_eagle","crab","na","dolphin_blackfish","mlotst","so","thetao","uo","vo","zos","thetao_150m","thetao_500m","sst_anomaly","ssh_anomaly","chl","front_z","tke","eke","dfrom_shore","depth","moon_angle","begin_set_date_2","end_set_date_2","sunrise","sunset","day_hours","night_hours","intersects_canyon","hooks_rule","x","y"
265604,61086,1,"675",1,1,0,"00","UNKNOWN","5","225",2,0,NA,NA,29.4,6.4,1150,1205,25,33,0,"TUN","TUNAS",10.2,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1120,0,0,0,1993-05-14 03:22:00,1993-05-14,"0322",1993-05-14 07:56:00,1993-05-14,"0756",1993-05-14 18:08:00,1993-05-14,"1808",1993-05-15 01:48:00,1993-05-15,"0148",26,19,"N",26,23,"N",26,14,"N",26,17,"N",92,3,"W",91,39,"W",92,3,"W",91,43,"W",NA,75.9,76.8,76.3,4.6,NA,7.7,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.2333333333333,-92.05,26.2833333333333,-91.7166666666667,26.3166666666667,-92.05,26.3833333333333,-91.65,1993-05-14,1993,5,0,0,0,0,5,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93166399002075,0.0536368377506733,21.0178260803223,5.48865973541979e-05,-0.000151543310494162,-9.72383277257904e-05,21.0111026763916,21.0049896240234,-4.85168600082397,0.13881741464138,NA,0.131060436367989,1.37482416562307e-08,0.0125674540176988,315421.6875,-2118.41479492188,0.45414727947597,1993-05-14 03:22:00,1993-05-14 07:56:00,1993-05-14 11:22:28,1993-05-15 00:47:54,0,10.2,0,0,416006.354722016,370191.103351215
265605,61086,2,"675",1,1,0,"00","UNKNOWN","3","160",0,0,NA,NA,28.6,6.5,1120,1175,25,33,0,"TUN","TUNAS",8.9,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1120,0,0,0,1993-05-15 05:07:00,1993-05-15,"0507",1993-05-15 09:29:00,1993-05-15,"0929",1993-05-15 18:24:00,1993-05-15,"1824",1993-05-16 07:15:00,1993-05-16,"0715",26,9,"N",26,30,"N",26,4,"N",26,12,"N",91,55,"W",91,36,"W",91,52,"W",91,44,"W",NA,76.1,78.4,76.6,4.4,NA,12.9,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.0666666666667,-91.8666666666667,26.2,-91.7333333333333,26.15,-91.9166666666667,26.5,-91.6,1993-05-15,1993,5,0,0,0,0,6,9,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64937055110931,0.0536544322967529,21.018102645874,4.45750301878434e-05,-0.000127586099551991,-9.47392036323436e-05,21.0110912322998,21.0049457550049,-4.94896030426025,0.132286757230759,NA,0.183285668492317,9.43720657176073e-09,0.0153355225920677,323102.21875,-2281.2373046875,0.36095856800999,1993-05-15 05:07:00,1993-05-15 09:29:00,1993-05-15 11:21:45,1993-05-16 00:47:59,0,8.9,0,0,425173.100023727,362345.47807735
265606,61086,3,"675",1,1,0,"01","CLEAR","8","115",1,0,NA,NA,33.4,7.1,1027,1175,25,33,0,"TUN","TUNAS",5.8,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1120,0,0,0,1993-05-16 08:53:00,1993-05-16,"0853",1993-05-16 13:33:00,1993-05-16,"1333",1993-05-16 19:20:00,1993-05-16,"1920",1993-05-17 03:56:00,1993-05-17,"0356",26,17,"N",26,25,"N",26,22,"N",26,12,"N",91,52,"W",92,0,"W",92,0,"W",91,54,"W",NA,76.6,76.5,76.4,4.7,NA,8.6,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.3666666666667,-92,26.2,-91.9,26.2833333333333,-91.8666666666667,26.4166666666667,-92,1993-05-16,1993,5,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0537228025496006,21.0180206298828,8.95244447747245e-05,-0.000124358557513915,-9.00762606761418e-05,21.0110778808594,21.0050258636475,-5.01968002319336,0.140438854694366,NA,0.0702345967292786,1.29135075965792e-08,0.011466896161437,317893.5625,-2045.82067871094,0.273019543717952,1993-05-16 08:53:00,1993-05-16 13:33:00,1993-05-16 11:21:45,1993-05-17 00:49:20,2.1875,3.6125,0,0,408403.840693767,371238.17187547
265607,61086,4,"675",1,1,1,"01","CLEAR","8","110",2,0,NA,NA,33,6.9,1140,1175,25,33,0,"TUN","TUNAS",11,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1086,0,0,0,1993-05-17 04:27:00,1993-05-17,"0427",1993-05-17 09:15:00,1993-05-17,"0915",1993-05-17 20:13:00,1993-05-17,"2013",1993-05-18 05:06:00,1993-05-18,"0506",26,15,"N",26,16,"N",26,12,"N",26,10,"N",91,55,"W",92,4,"W",92,0,"W",91,52,"W",NA,76.2,76.8,76.6,4.8,NA,8.9,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.2,-92,26.1666666666667,-91.8666666666667,26.25,-91.9166666666667,26.2666666666667,-92.0666666666667,1993-05-17,1993,5,0,0,0,0,6,17,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47081792354584,0.0536295734345913,21.017951965332,0.000118368625408038,-0.000151835032738745,-8.52640878292732e-05,21.0111789703369,21.0050621032715,-5.11916875839233,0.144074663519859,NA,0.0656414106488228,1.95224298948915e-08,0.0159135144203901,327658.53125,-2110.71630859375,0.192839635546443,1993-05-17 04:27:00,1993-05-17 09:15:00,1993-05-17 11:21:32,1993-05-18 00:49:48,0,11,0,0,406755.811509409,360628.351858946
265608,61086,5,"675",1,1,0,"02","PARTLY CLOUDY","12","115",4,0,NA,NA,35,5.2,1150,1175,25,33,0,"TUN","TUNAS",8.4,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1086,0,0,0,1993-05-18 05:52:00,1993-05-18,"0552",1993-05-18 12:34:00,1993-05-18,"1234",1993-05-18 20:58:00,1993-05-18,"2058",1993-05-19 11:31:00,1993-05-19,"1131",26,15,"N",26,17,"N",26,4,"N",26,8,"N",91,52,"W",91,59,"W",91,58,"W",91,52,"W",NA,76.5,76.5,76.1,6.7,NA,14.6,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.0666666666667,-91.9666666666667,26.1333333333333,-91.8666666666667,26.25,-91.8666666666667,26.2833333333333,-91.9833333333333,1993-05-18,1993,5,0,0,0,0,5,17,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45561397075653,0.0534880310297012,21.0180912017822,0.000156353256898001,-0.000189975806279108,-8.1045349361375e-05,21.011323928833,21.0051403045654,-5.19489908218384,0.147864535450935,NA,0.155999839305878,3.05342027218103e-08,0.0226402524858713,337522.375,-2148.23120117188,0.123061493277848,1993-05-18 05:52:00,1993-05-18 12:34:00,1993-05-18 11:20:59,1993-05-19 00:50:07,1.21694444444444,7.18305555555556,0,0,411127.706663308,356691.802187205
265610,61086,7,"675",1,1,0,"00","UNKNOWN","15","100",4,0,NA,NA,31,7.2,1100,1135,25,33,0,"TUN","TUNAS",10.4,1,174,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1120,0,0,0,1993-05-21 07:51:00,1993-05-21,"0751",1993-05-21 12:10:00,1993-05-21,"1210",1993-05-21 22:31:00,1993-05-21,"2231",1993-05-22 11:50:00,1993-05-22,"1150",26,11,"N",26,28,"N",26,6,"N",26,24,"N",91,55,"W",91,34,"W",91,52,"W",91,42,"W",NA,77.2,76.6,77.1,4.3,NA,13.3,"GOM",NA,NA,"N",1,2016-08-01 05:30:43,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.1,-91.8666666666667,26.4,-91.7,26.1833333333333,-91.9166666666667,26.4666666666667,-91.5666666666667,1993-05-21,1993,5,0,0,0,1,8,12,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62451827526093,0.0535846166312695,21.0184364318848,-4.61394811281934e-05,1.2328725460975e-05,-8.23915834189393e-05,21.0113487243652,21.0049629211426,-5.35552358627319,0.128021895885468,NA,0.200634092092514,1.98645344617887e-09,0.0200155284255743,323102.21875,-2281.2373046875,0.00359661771098457,1993-05-21 07:51:00,1993-05-21 12:10:00,1993-05-21 11:18:56,1993-05-22 00:51:19,0.851111111111111,9.54888888888889,0,0,426565.159276591,368823.194544335
265611,61086,8,"675",1,1,1,"02","PARTLY CLOUDY","18","135",4,0,NA,NA,29.2,6.8,1000,1160,25,33,0,"TUN","TUNAS",7.8,1,175,0,0,0,0,0,0,0,NA,1,2,1,NA,0,NA,1120,0,0,0,1993-05-22 13:07:00,1993-05-22,"1307",1993-05-22 17:23:00,1993-05-22,"1723",1993-05-23 01:13:00,1993-05-23,"0113",1993-05-23 09:47:00,1993-05-23,"0947",26,31,"N",26,2,"N",25,59,"N",26,29,"N",91,39,"W",91,36,"W",91,35,"W",91,44,"W",NA,77,76.8,77,4.3,NA,8.6,"GOM",NA,NA,"N",1,2016-08-01 05:30:44,1,2017-01-24 06:15:05,NA,"F08",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,25.9833333333333,-91.5833333333333,26.4833333333333,-91.7333333333333,26.5166666666667,-91.65,26.0333333333333,-91.6,1993-05-23,1993,5,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32749605178833,0.0536251477897167,21.0183277130127,1.15758493848261e-05,4.03523590648547e-05,-7.72539060562849e-05,21.0117416381836,21.0049819946289,-5.55863618850708,0.111805230379105,NA,0.116749837994576,1.32334943003798e-09,0.0288589186966419,321250.4375,-2147.35546875,0.0218078930292406,1993-05-22 13:07:00,1993-05-22 17:23:00,1993-05-22 11:18:08,1993-05-23 00:51:18,4.26666666666667,3.53333333333333,0,0,438888.271049026,365714.505265974
265620,61088,3,"675",1,1,0,"00","UNKNOWN","18","030",5,0,NA,NA,25,6.4,800,1000,25,60,30,"TUN","TUNAS",11.2,1,114,0,0,0,0,0,0,0,NA,1,3,1,NA,1,2,600,0,0,0,1993-09-28 06:30:00,1993-09-28,"0630",1993-09-28 10:22:00,1993-09-28,"1022",1993-09-28 21:31:00,1993-09-28,"2131",1993-09-29 10:08:00,1993-09-29,"1008",28,56,"N",28,39,"N",28,40,"N",28,43,"N",87,59,"W",88,20,"W",88,18,"W",88,19,"W",NA,83.1,83.1,82.1,3.9,NA,12.6,"GOM",NA,NA,"N",1,2016-08-01 05:30:44,1,2017-01-24 06:15:05,NA,"F10",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,28.6666666666667,-88.3,28.7166666666667,-88.3166666666667,28.9333333333333,-87.9833333333333,28.65,-88.3333333333333,1993-09-28,1993,9,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59183847904205,0.0457747913897038,21.0211143493652,-7.18840819899924e-05,-1.7040840248228e-05,-2.34567651204998e-05,21.0119819641113,21.0054321289062,-7.36459684371948,0.0725985318422318,NA,0.238353490829468,2.79825029814162e-09,0.00239619240164757,86476.21875,-1311.12243652344,0.931399369797016,1993-09-28 06:30:00,1993-09-28 10:22:00,1993-09-28 11:45:50,1993-09-28 23:43:28,0,11.2,0,0,759122.445384122,660977.86873071
265622,61088,5,"675",1,1,0,"00","UNKNOWN","12","090",4,0,NA,NA,29.5,7.2,750,1190,25,60,30,"TUN","TUNAS",11.3,1,114,0,0,0,0,0,0,0,NA,1,3,1,NA,1,2,600,0,0,0,1993-10-01 04:38:00,1993-10-01,"0438",1993-10-01 08:45:00,1993-10-01,"0845",1993-10-01 20:04:00,1993-10-01,"2004",1993-10-02 04:11:00,1993-10-02,"0411",28,53,"N",28,30,"N",28,34,"N",28,52,"N",88,3,"W",88,25,"W",88,12,"W",88,13,"W",NA,82.7,83.9,81.2,4.1,NA,8.1,"GOM",NA,NA,"N",1,2016-08-01 05:30:44,1,2017-01-24 06:15:05,NA,"F10",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,28.5666666666667,-88.2,28.8666666666667,-88.2166666666667,28.8833333333333,-88.05,28.5,-88.4166666666667,1993-10-01,1993,10,0,0,0,0,1,10,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10624551773071,0.0501379184424877,21.0208129882812,-1.13262512968504e-05,-3.54192911800055e-06,-2.71568387688603e-05,21.011812210083,21.0053825378418,-7.18825531005859,0.0782964751124382,NA,0.192147150635719,8.14052103503826e-10,0.00517995189875364,90701.78125,-1551.67529296875,0.999602641658837,1993-10-01 04:38:00,1993-10-01 08:45:00,1993-10-01 11:47:19,1993-10-01 23:39:51,0,11.3,0,0,760680.709614102,656942.916753003
265626,61089,6,"675",1,1,0,"09","FOG OR THICK HAZE","17","145",5,0,NA,NA,29,7.1,1720,1760,27,27,0,"TUN","TUNAS",11.8,1,204,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1045,0,0,0,1993-10-29 03:36:00,1993-10-29,"0336",1993-10-29 07:44:00,1993-10-29,"0744",1993-10-29 19:32:00,1993-10-29,"1932",1993-10-30 04:12:00,1993-10-30,"0412",26,56,"N",27,15,"N",27,15,"N",26,57,"N",86,10,"W",86,8,"W",86,17,"W",86,10,"W",NA,80.3,80.5,80.5,4.1,NA,8.7,"GOM",NA,NA,"N",1,2016-08-01 05:30:44,1,2017-01-24 06:15:05,NA,"F11",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,27.25,-86.2833333333333,26.95,-86.1666666666667,26.9333333333333,-86.1666666666667,27.25,-86.1333333333333,1993-10-29,1993,10,2,0,1,1,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29382991790771,0.0528897680342197,21.0198497772217,-0.000223329669097438,6.16359329796978e-06,-8.67028647917323e-05,21.0128765106201,21.0053596496582,-6.10155916213989,0.0783578678965569,NA,0.0266706775873899,2.53027625518598e-08,0.0772539973258972,303375.21875,-3190.1748046875,0.979032825121946,1993-10-29 03:36:00,1993-10-29 07:44:00,1993-10-29 11:54:20,1993-10-29 23:04:56,0,11.8,0,0,977175.366815341,498735.606540591
265627,61089,7,"675",1,1,0,"02","PARTLY CLOUDY","50","804",4,0,NA,NA,30,5.7,1710,1765,27,27,0,"TUN","TUNAS",10.1,1,195,0,0,0,0,0,0,0,NA,1,3,1,NA,0,NA,1000,0,0,0,1993-11-01 09:14:00,1993-11-01,"0914",1993-11-01 14:34:00,1993-11-01,"1434",1993-11-02 00:39:00,1993-11-02,"0039",1993-11-02 13:04:00,1993-11-02,"1304",26,53,"N",26,59,"N",26,55,"N",27,6,"N",86,2,"W",86,32,"W",86,32,"W",86,8,"W",NA,77.8,77.8,78.1,5.3,NA,12.4,"GOM",NA,NA,"N",1,2016-08-01 05:30:44,1,2017-01-24 06:15:05,NA,"F11",1,"SARDINE","05",0,NA,NA,NA,NA,NA,NA,26.9166666666667,-86.5333333333333,27.1,-86.1333333333333,26.8833333333333,-86.0333333333333,26.9833333333333,-86.5333333333333,1993-11-02,1993,11,2,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,12,0,0,0,1,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72130966186523,0.0534921400249004,21.0187473297119,-0.000213119783438742,4.31056578236166e-05,-0.000105867140518967,21.0120143890381,21.0052833557129,-5.92088079452515,0.071942649781704,NA,0.0259861126542091,2.4298818956936e-08,0.0882008224725723,315241.90625,-3175.10546875,0.943512990362916,1993-11-01 09:14:00,1993-11-01 14:34:00,1993-11-01 11:56:42,1993-11-01 23:03:24,2.62166666666667,7.47833333333333,0,0,966585.671788607,483806.23959559
